transaction_id,customer_id,channel,product,amount,currency,timestamp,status,fraud_flag,date,month
56730,8648,Mobile,e-Transfer,19.44,CAD,2026-02-12,Success,0,2026-02-12,2026-02
56731,12898,POS,Debit,31.71,CAD,2026-03-08,Success,0,2026-03-08,2026-03
56732,19269,Mobile,Debit,35.79,CAD,2026-02-26,Success,0,2026-02-26,2026-02
56733,939,POS,Debit,20.62,CAD,2026-03-17,Success,0,2026-03-17,2026-03
56734,15121,Mobile,Debit,4.47,CAD,2026-01-07,Success,0,2026-01-07,2026-01
56735,9877,POS,e-Transfer,18.57,CAD,2026-02-10,Success,0,2026-02-10,2026-02
56736,5741,POS,Debit,10.1,CAD,2026-02-21,Success,0,2026-02-21,2026-02
56737,15179,Mobile,Debit,53.45,CAD,2026-01-06,Success,0,2026-01-06,2026-01
56738,19794,POS,Debit,43.12,CAD,2026-02-05,Success,0,2026-02-05,2026-02
56739,18470,Mobile,Debit,8.37,CAD,2026-03-02,Success,0,2026-03-02,2026-03
56740,18751,Mobile,Debit,40.67,CAD,2026-02-24,Success,0,2026-02-24,2026-02
56741,140,POS,Debit,24.46,CAD,2026-02-26,Success,0,2026-02-26,2026-02
56742,7062,Online,Debit,24.68,CAD,2026-02-16,Success,0,2026-02-16,2026-02
56743,16811,POS,Debit,9.85,CAD,2026-02-13,Success,0,2026-02-13,2026-02
56744,19287,POS,e-Transfer,90.64,CAD,2026-02-21,Success,0,2026-02-21,2026-02
56745,18402,POS,Debit,22.73,CAD,2026-03-29,Success,0,2026-03-29,2026-03
56746,17603,Mobile,Debit,3.11,CAD,2026-03-01,Success,0,2026-03-01,2026-03
56747,1913,Online,Debit,58.14,CAD,2026-02-14,Success,0,2026-02-14,2026-02
56748,16113,Online,e-Transfer,20.34,CAD,2026-03-27,Success,0,2026-03-27,2026-03
56749,6789,Mobile,Debit,127.45,CAD,2026-03-08,Success,0,2026-03-08,2026-03
56750,9645,Mobile,Debit,11.7,CAD,2026-03-23,Success,0,2026-03-23,2026-03
56751,1718,Mobile,e-Transfer,43.96,CAD,2026-03-13,Success,0,2026-03-13,2026-03
56752,2200,Online,Debit,3.3,CAD,2026-01-20,Success,0,2026-01-20,2026-01
56753,19559,POS,Debit,17.71,CAD,2026-01-16,Success,0,2026-01-16,2026-01
56754,1429,Online,Debit,3.67,CAD,2026-02-19,Success,0,2026-02-19,2026-02
56755,1312,Online,Debit,12.43,CAD,2026-02-24,Failed,0,2026-02-24,2026-02
56756,6277,Mobile,Debit,6.87,CAD,2026-03-06,Success,0,2026-03-06,2026-03
56757,7570,POS,Debit,7.13,CAD,2026-03-02,Success,0,2026-03-02,2026-03
56758,10982,Online,Debit,39.66,CAD,2026-01-10,Success,0,2026-01-10,2026-01
56759,3107,Online,Debit,41.41,CAD,2026-02-12,Success,0,2026-02-12,2026-02
56760,2915,Online,Debit,10.72,CAD,2026-02-08,Success,0,2026-02-08,2026-02
56761,17138,POS,Debit,63.45,CAD,2026-02-21,Success,0,2026-02-21,2026-02
56762,16868,Online,e-Transfer,74.54,CAD,2026-02-13,Success,0,2026-02-13,2026-02
56763,7813,Online,e-Transfer,7.97,CAD,2026-03-13,Success,0,2026-03-13,2026-03
56764,16772,POS,Debit,6.51,CAD,2026-01-03,Success,0,2026-01-03,2026-01
56765,8737,POS,e-Transfer,60.09,CAD,2026-01-23,Success,0,2026-01-23,2026-01
56766,2907,POS,Debit,12.16,CAD,2026-02-25,Success,0,2026-02-25,2026-02
56767,2966,POS,e-Transfer,68.97,CAD,2026-03-03,Success,0,2026-03-03,2026-03
56768,2747,POS,e-Transfer,12.38,CAD,2026-02-17,Success,0,2026-02-17,2026-02
56769,7179,Online,e-Transfer,18.72,CAD,2026-02-17,Success,0,2026-02-17,2026-02
56770,17546,POS,Debit,11.57,CAD,2026-01-11,Success,0,2026-01-11,2026-01
56771,16805,Online,Debit,38.68,CAD,2026-02-19,Success,0,2026-02-19,2026-02
56772,4520,Mobile,Debit,17.45,CAD,2026-02-10,Success,0,2026-02-10,2026-02
56773,2210,Online,e-Transfer,62.63,CAD,2026-03-25,Success,0,2026-03-25,2026-03
56774,17570,POS,Debit,15.79,CAD,2026-02-16,Success,0,2026-02-16,2026-02
56775,18204,Online,e-Transfer,8.89,CAD,2026-03-18,Success,0,2026-03-18,2026-03
56776,15721,POS,Debit,10.03,CAD,2026-02-14,Success,0,2026-02-14,2026-02
56777,7397,Mobile,Debit,24.56,CAD,2026-03-16,Success,0,2026-03-16,2026-03
56778,14557,Online,e-Transfer,29.79,CAD,2026-03-14,Success,0,2026-03-14,2026-03
56779,16292,POS,e-Transfer,60.44,CAD,2026-01-02,Success,0,2026-01-02,2026-01
56780,17315,Online,e-Transfer,67.71,CAD,2026-01-13,Success,0,2026-01-13,2026-01
56781,17738,Online,Debit,14.28,CAD,2026-01-04,Success,0,2026-01-04,2026-01
56782,657,POS,Debit,4.81,CAD,2026-01-20,Success,0,2026-01-20,2026-01
56783,17590,POS,e-Transfer,10.88,CAD,2026-03-17,Success,0,2026-03-17,2026-03
56784,19252,POS,e-Transfer,33.28,CAD,2026-03-05,Success,0,2026-03-05,2026-03
56785,8648,Online,Debit,18.02,CAD,2026-02-18,Success,0,2026-02-18,2026-02
56786,5015,Online,Debit,18.68,CAD,2026-01-20,Success,0,2026-01-20,2026-01
56787,2491,Mobile,Debit,44.1,CAD,2026-03-24,Success,0,2026-03-24,2026-03
56788,875,Mobile,Debit,18.36,CAD,2026-01-02,Success,0,2026-01-02,2026-01
56789,11300,POS,e-Transfer,24.27,CAD,2026-03-13,Failed,0,2026-03-13,2026-03
56790,4164,Online,e-Transfer,88.01,CAD,2026-01-11,Success,0,2026-01-11,2026-01
56791,12648,POS,e-Transfer,30.2,CAD,2026-01-15,Success,0,2026-01-15,2026-01
56792,3193,POS,Debit,11.89,CAD,2026-03-19,Success,0,2026-03-19,2026-03
56793,5044,POS,Debit,72.48,CAD,2026-03-24,Success,0,2026-03-24,2026-03
56794,14625,Mobile,Debit,45.76,CAD,2026-02-23,Success,0,2026-02-23,2026-02
56795,5998,POS,e-Transfer,5.34,CAD,2026-03-29,Success,0,2026-03-29,2026-03
56796,6356,Online,e-Transfer,12.83,CAD,2026-02-13,Success,0,2026-02-13,2026-02
56797,16959,Online,Debit,62.38,CAD,2026-02-04,Success,0,2026-02-04,2026-02
56798,19280,Online,e-Transfer,5.94,CAD,2026-02-03,Success,0,2026-02-03,2026-02
56799,1989,Mobile,Debit,20.72,CAD,2026-02-11,Success,0,2026-02-11,2026-02
56800,8482,POS,Debit,8.13,CAD,2026-03-13,Success,0,2026-03-13,2026-03
56801,18852,Mobile,e-Transfer,98.15,CAD,2026-01-21,Success,0,2026-01-21,2026-01
56802,1589,Online,Debit,4.54,CAD,2026-01-03,Success,0,2026-01-03,2026-01
56803,8997,Mobile,e-Transfer,20.95,CAD,2026-03-18,Success,0,2026-03-18,2026-03
56804,16856,POS,Debit,26.91,CAD,2026-03-05,Success,0,2026-03-05,2026-03
56805,15951,Mobile,e-Transfer,55.53,CAD,2026-03-16,Success,0,2026-03-16,2026-03
56806,10162,POS,Debit,57.9,CAD,2026-01-07,Success,0,2026-01-07,2026-01
56807,12657,Mobile,Debit,33.91,CAD,2026-02-25,Success,0,2026-02-25,2026-02
56808,410,Mobile,Debit,37.14,CAD,2026-01-15,Success,0,2026-01-15,2026-01
56809,9818,Online,Debit,23.01,CAD,2026-03-12,Success,0,2026-03-12,2026-03
56810,3960,Mobile,Debit,14.82,CAD,2026-02-05,Success,0,2026-02-05,2026-02
56811,3575,POS,e-Transfer,30.2,CAD,2026-02-16,Success,0,2026-02-16,2026-02
56812,15385,POS,Debit,66.09,CAD,2026-02-03,Success,0,2026-02-03,2026-02
56813,7363,Online,e-Transfer,70.12,CAD,2026-01-17,Success,0,2026-01-17,2026-01
56814,15781,POS,Debit,4.67,CAD,2026-02-27,Success,0,2026-02-27,2026-02
56815,19110,Mobile,Debit,33.45,CAD,2026-03-29,Success,0,2026-03-29,2026-03
56816,5854,POS,Debit,35.77,CAD,2026-01-02,Success,0,2026-01-02,2026-01
56817,12059,Online,Debit,3.78,CAD,2026-01-26,Success,0,2026-01-26,2026-01
56818,19863,POS,Debit,110.11,CAD,2026-02-10,Success,0,2026-02-10,2026-02
56819,10179,POS,e-Transfer,9.76,CAD,2026-03-01,Success,0,2026-03-01,2026-03
56820,18263,POS,e-Transfer,74.58,CAD,2026-02-11,Success,0,2026-02-11,2026-02
56821,11510,POS,e-Transfer,4.8,CAD,2026-02-14,Success,0,2026-02-14,2026-02
56822,6232,Mobile,e-Transfer,49.7,CAD,2026-01-04,Success,0,2026-01-04,2026-01
56823,16805,Mobile,Debit,8.61,CAD,2026-03-01,Success,0,2026-03-01,2026-03
56824,16018,Online,e-Transfer,7.59,CAD,2026-02-10,Success,0,2026-02-10,2026-02
56825,13319,POS,e-Transfer,18.53,CAD,2026-01-26,Success,0,2026-01-26,2026-01
56826,16884,Mobile,Debit,15.18,CAD,2026-03-01,Success,0,2026-03-01,2026-03
56827,4442,POS,Debit,3.64,CAD,2026-03-01,Success,0,2026-03-01,2026-03
56828,14064,POS,Debit,15.27,CAD,2026-02-06,Success,0,2026-02-06,2026-02
56829,18952,Mobile,Debit,42.21,CAD,2026-01-27,Success,0,2026-01-27,2026-01
56830,6049,POS,e-Transfer,73.33,CAD,2026-02-10,Success,0,2026-02-10,2026-02
56831,12458,Online,Debit,31.19,CAD,2026-01-01,Success,0,2026-01-01,2026-01
56832,4215,Mobile,Debit,23.97,CAD,2026-02-08,Success,0,2026-02-08,2026-02
56833,8950,Online,Debit,3.71,CAD,2026-01-23,Success,0,2026-01-23,2026-01
56834,16000,Mobile,Debit,22.46,CAD,2026-01-02,Success,0,2026-01-02,2026-01
56835,10303,POS,e-Transfer,15.9,CAD,2026-03-16,Success,0,2026-03-16,2026-03
56836,109,Mobile,Debit,7.72,CAD,2026-01-15,Success,0,2026-01-15,2026-01
56837,746,POS,e-Transfer,12.68,CAD,2026-03-16,Success,0,2026-03-16,2026-03
56838,6861,Online,e-Transfer,15.83,CAD,2026-02-05,Success,0,2026-02-05,2026-02
56839,17733,Online,e-Transfer,13.05,CAD,2026-03-21,Success,0,2026-03-21,2026-03
56840,7036,Online,Debit,19.02,CAD,2026-03-01,Success,0,2026-03-01,2026-03
56841,19696,Mobile,e-Transfer,9.81,CAD,2026-02-02,Success,0,2026-02-02,2026-02
56842,11780,Online,Debit,6.42,CAD,2026-02-20,Success,0,2026-02-20,2026-02
56843,7787,Mobile,Debit,14.3,CAD,2026-03-20,Success,0,2026-03-20,2026-03
56844,17122,Mobile,e-Transfer,9.05,CAD,2026-02-21,Success,0,2026-02-21,2026-02
56845,5533,Mobile,Debit,68.05,CAD,2026-03-09,Success,0,2026-03-09,2026-03
56846,10744,Mobile,e-Transfer,15.84,CAD,2026-01-11,Success,0,2026-01-11,2026-01
56847,15893,POS,Debit,38.72,CAD,2026-03-19,Success,0,2026-03-19,2026-03
56848,18586,Mobile,Debit,12.04,CAD,2026-02-23,Success,0,2026-02-23,2026-02
56849,6368,Online,e-Transfer,34.84,CAD,2026-03-09,Success,0,2026-03-09,2026-03
56850,15182,Mobile,e-Transfer,33.68,CAD,2026-03-19,Failed,0,2026-03-19,2026-03
56851,17826,POS,Debit,24.11,CAD,2026-02-23,Success,0,2026-02-23,2026-02
56852,684,Online,Debit,93.23,CAD,2026-02-26,Success,0,2026-02-26,2026-02
56853,18305,POS,e-Transfer,28.85,CAD,2026-01-14,Success,0,2026-01-14,2026-01
56854,5171,Online,Debit,12.14,CAD,2026-01-26,Success,0,2026-01-26,2026-01
56855,15317,POS,Debit,25.61,CAD,2026-01-11,Success,0,2026-01-11,2026-01
56856,5716,Online,Debit,22.98,CAD,2026-01-22,Success,0,2026-01-22,2026-01
56857,15653,Mobile,e-Transfer,35.54,CAD,2026-01-19,Success,0,2026-01-19,2026-01
56858,3985,POS,Debit,13.03,CAD,2026-02-18,Success,0,2026-02-18,2026-02
56859,3416,Mobile,Debit,7.22,CAD,2026-03-17,Success,0,2026-03-17,2026-03
56860,6110,Mobile,Debit,7.9,CAD,2026-02-21,Success,0,2026-02-21,2026-02
56861,271,Mobile,e-Transfer,16.76,CAD,2026-01-14,Success,0,2026-01-14,2026-01
56862,6833,POS,Debit,56.08,CAD,2026-01-14,Success,0,2026-01-14,2026-01
56863,9472,POS,e-Transfer,40.75,CAD,2026-03-07,Success,0,2026-03-07,2026-03
56864,6475,Online,Debit,12.23,CAD,2026-03-25,Failed,0,2026-03-25,2026-03
56865,3995,POS,Debit,12.27,CAD,2026-01-22,Success,0,2026-01-22,2026-01
56866,11657,Online,Debit,10.89,CAD,2026-03-22,Success,0,2026-03-22,2026-03
56867,19215,Mobile,e-Transfer,136.41,CAD,2026-01-06,Success,0,2026-01-06,2026-01
56868,17952,POS,e-Transfer,4.37,CAD,2026-01-12,Success,0,2026-01-12,2026-01
56869,6411,POS,e-Transfer,27.24,CAD,2026-03-29,Success,0,2026-03-29,2026-03
56870,6019,Online,e-Transfer,12.37,CAD,2026-01-03,Success,0,2026-01-03,2026-01
56871,8986,Mobile,Debit,7.44,CAD,2026-03-11,Success,0,2026-03-11,2026-03
56872,9223,POS,Debit,8.25,CAD,2026-03-09,Success,0,2026-03-09,2026-03
56873,860,Mobile,e-Transfer,7.13,CAD,2026-01-08,Success,0,2026-01-08,2026-01
56874,12727,Online,Debit,19.0,CAD,2026-02-14,Success,0,2026-02-14,2026-02
56875,6148,Mobile,e-Transfer,68.42,CAD,2026-02-03,Success,0,2026-02-03,2026-02
56876,9758,POS,Debit,5.52,CAD,2026-03-06,Success,0,2026-03-06,2026-03
56877,678,Online,Debit,6.34,CAD,2026-01-29,Success,0,2026-01-29,2026-01
56878,8654,POS,e-Transfer,12.65,CAD,2026-02-03,Success,0,2026-02-03,2026-02
56879,13860,Online,e-Transfer,30.71,CAD,2026-02-12,Success,0,2026-02-12,2026-02
56880,15711,Online,e-Transfer,4.96,CAD,2026-01-08,Success,0,2026-01-08,2026-01
56881,9715,Mobile,Debit,53.76,CAD,2026-02-07,Success,0,2026-02-07,2026-02
56882,1235,POS,Debit,9.09,CAD,2026-03-26,Success,0,2026-03-26,2026-03
56883,9329,POS,Debit,10.73,CAD,2026-01-17,Success,0,2026-01-17,2026-01
56884,12405,Mobile,Debit,10.17,CAD,2026-02-26,Success,0,2026-02-26,2026-02
56885,12851,POS,e-Transfer,21.33,CAD,2026-01-02,Success,0,2026-01-02,2026-01
56886,7116,POS,e-Transfer,7.18,CAD,2026-02-03,Success,0,2026-02-03,2026-02
56887,18633,Online,Debit,8.53,CAD,2026-03-09,Success,0,2026-03-09,2026-03
56888,8316,Mobile,e-Transfer,17.46,CAD,2026-02-03,Success,0,2026-02-03,2026-02
56889,12444,POS,e-Transfer,3.23,CAD,2026-03-12,Success,0,2026-03-12,2026-03
56890,7376,Online,e-Transfer,8.36,CAD,2026-02-23,Success,0,2026-02-23,2026-02
56891,4562,Online,e-Transfer,19.98,CAD,2026-02-01,Success,0,2026-02-01,2026-02
56892,13042,Mobile,Debit,17.56,CAD,2026-01-21,Success,0,2026-01-21,2026-01
56893,13476,Mobile,e-Transfer,10.24,CAD,2026-01-17,Success,0,2026-01-17,2026-01
56894,13589,POS,Debit,3.06,CAD,2026-01-02,Success,0,2026-01-02,2026-01
56895,3931,Online,e-Transfer,39.56,CAD,2026-03-15,Success,0,2026-03-15,2026-03
56896,3777,Online,e-Transfer,33.81,CAD,2026-03-01,Success,0,2026-03-01,2026-03
56897,19269,Online,Debit,3.74,CAD,2026-03-29,Success,0,2026-03-29,2026-03
56898,5100,Mobile,e-Transfer,37.48,CAD,2026-02-09,Success,0,2026-02-09,2026-02
56899,18482,POS,Debit,35.42,CAD,2026-03-30,Success,0,2026-03-30,2026-03
56900,8336,POS,Debit,9.78,CAD,2026-01-26,Success,0,2026-01-26,2026-01
56901,8358,Online,Debit,14.59,CAD,2026-03-02,Success,0,2026-03-02,2026-03
56902,3139,Online,Debit,9.13,CAD,2026-01-19,Success,0,2026-01-19,2026-01
56903,5140,Online,Debit,10.66,CAD,2026-01-14,Success,0,2026-01-14,2026-01
56904,14959,Mobile,e-Transfer,15.32,CAD,2026-01-31,Success,0,2026-01-31,2026-01
56905,18886,POS,Debit,7.6,CAD,2026-03-17,Success,0,2026-03-17,2026-03
56906,3929,POS,e-Transfer,7.16,CAD,2026-03-11,Success,0,2026-03-11,2026-03
56907,18742,Online,Debit,14.83,CAD,2026-03-17,Success,0,2026-03-17,2026-03
56908,577,POS,Debit,13.99,CAD,2026-03-17,Success,0,2026-03-17,2026-03
56909,15030,Mobile,Debit,8.87,CAD,2026-01-15,Success,0,2026-01-15,2026-01
56910,12522,POS,e-Transfer,17.08,CAD,2026-02-16,Success,0,2026-02-16,2026-02
56911,13205,Online,Debit,23.28,CAD,2026-02-27,Success,0,2026-02-27,2026-02
56912,7301,Mobile,e-Transfer,17.62,CAD,2026-03-13,Success,0,2026-03-13,2026-03
56913,14010,POS,Debit,12.76,CAD,2026-02-02,Success,0,2026-02-02,2026-02
56914,1668,POS,e-Transfer,38.9,CAD,2026-02-22,Success,0,2026-02-22,2026-02
56915,1299,Mobile,e-Transfer,10.46,CAD,2026-02-23,Success,0,2026-02-23,2026-02
56916,14135,Mobile,Debit,6.64,CAD,2026-03-10,Success,0,2026-03-10,2026-03
56917,5832,Mobile,e-Transfer,13.87,CAD,2026-03-17,Success,0,2026-03-17,2026-03
56918,12901,POS,Debit,27.66,CAD,2026-03-29,Success,0,2026-03-29,2026-03
56919,12440,Mobile,Debit,4.62,CAD,2026-01-30,Success,0,2026-01-30,2026-01
56920,2264,Mobile,Debit,21.59,CAD,2026-03-13,Success,0,2026-03-13,2026-03
56921,4755,Mobile,Debit,6.27,CAD,2026-03-18,Success,0,2026-03-18,2026-03
56922,3864,Online,e-Transfer,25.07,CAD,2026-03-25,Success,0,2026-03-25,2026-03
56923,4406,POS,e-Transfer,22.7,CAD,2026-01-06,Success,0,2026-01-06,2026-01
56924,7401,POS,Debit,86.17,CAD,2026-02-11,Success,0,2026-02-11,2026-02
56925,3528,POS,Debit,9.05,CAD,2026-02-24,Success,0,2026-02-24,2026-02
56926,5599,Online,Debit,32.25,CAD,2026-02-16,Success,0,2026-02-16,2026-02
56927,6651,POS,e-Transfer,68.24,CAD,2026-02-17,Success,0,2026-02-17,2026-02
56928,11539,Online,Debit,50.21,CAD,2026-01-06,Success,0,2026-01-06,2026-01
56929,3019,Online,Debit,11.3,CAD,2026-02-25,Success,0,2026-02-25,2026-02
56930,9397,POS,e-Transfer,36.66,CAD,2026-01-12,Success,0,2026-01-12,2026-01
56931,7319,POS,e-Transfer,5.72,CAD,2026-02-20,Success,0,2026-02-20,2026-02
56932,15831,Mobile,Debit,19.57,CAD,2026-01-18,Success,0,2026-01-18,2026-01
56933,10444,Online,Debit,9.89,CAD,2026-02-22,Success,0,2026-02-22,2026-02
56934,17358,POS,Debit,16.5,CAD,2026-03-11,Success,0,2026-03-11,2026-03
56935,12615,Online,Debit,66.75,CAD,2026-01-12,Success,0,2026-01-12,2026-01
56936,8227,Online,Debit,61.48,CAD,2026-01-14,Success,0,2026-01-14,2026-01
56937,5998,POS,e-Transfer,21.12,CAD,2026-01-03,Success,0,2026-01-03,2026-01
56938,15576,Mobile,Debit,26.34,CAD,2026-03-19,Success,0,2026-03-19,2026-03
56939,8193,Mobile,e-Transfer,10.84,CAD,2026-03-09,Success,0,2026-03-09,2026-03
56940,2516,Online,e-Transfer,45.41,CAD,2026-02-08,Success,0,2026-02-08,2026-02
56941,6748,POS,e-Transfer,67.36,CAD,2026-03-08,Success,0,2026-03-08,2026-03
56942,6214,POS,e-Transfer,24.0,CAD,2026-03-15,Success,0,2026-03-15,2026-03
56943,5764,Online,e-Transfer,33.89,CAD,2026-01-14,Success,0,2026-01-14,2026-01
56944,6401,Mobile,Debit,32.97,CAD,2026-03-19,Success,0,2026-03-19,2026-03
56945,18325,Online,Debit,7.58,CAD,2026-02-24,Success,0,2026-02-24,2026-02
56946,7011,POS,Debit,22.25,CAD,2026-02-06,Success,0,2026-02-06,2026-02
56947,9213,Online,Debit,9.85,CAD,2026-02-18,Success,0,2026-02-18,2026-02
56948,6516,Mobile,Debit,25.6,CAD,2026-02-15,Success,0,2026-02-15,2026-02
56949,7037,Online,Debit,30.79,CAD,2026-01-28,Success,0,2026-01-28,2026-01
56950,2147,Mobile,Debit,11.21,CAD,2026-03-12,Success,0,2026-03-12,2026-03
56951,9781,Mobile,e-Transfer,92.79,CAD,2026-01-20,Success,0,2026-01-20,2026-01
56952,3664,POS,Debit,12.51,CAD,2026-01-26,Success,0,2026-01-26,2026-01
56953,5082,Online,Debit,32.16,CAD,2026-01-06,Success,0,2026-01-06,2026-01
56954,16231,POS,e-Transfer,23.27,CAD,2026-02-12,Success,0,2026-02-12,2026-02
56955,13257,POS,e-Transfer,11.24,CAD,2026-02-12,Success,0,2026-02-12,2026-02
56956,11607,Online,e-Transfer,11.5,CAD,2026-01-19,Success,0,2026-01-19,2026-01
56957,962,POS,e-Transfer,9.64,CAD,2026-01-10,Success,0,2026-01-10,2026-01
56958,4342,POS,e-Transfer,30.73,CAD,2026-03-24,Success,0,2026-03-24,2026-03
56959,11041,POS,e-Transfer,41.51,CAD,2026-02-05,Success,0,2026-02-05,2026-02
56960,11736,Online,Debit,22.23,CAD,2026-01-13,Success,0,2026-01-13,2026-01
56961,4375,POS,Debit,17.95,CAD,2026-01-21,Success,0,2026-01-21,2026-01
56962,9045,Mobile,e-Transfer,9.03,CAD,2026-02-21,Success,0,2026-02-21,2026-02
56963,19966,Online,Debit,3.61,CAD,2026-03-26,Success,0,2026-03-26,2026-03
56964,12719,Mobile,e-Transfer,26.97,CAD,2026-03-21,Success,0,2026-03-21,2026-03
56965,5381,POS,e-Transfer,21.9,CAD,2026-02-25,Success,0,2026-02-25,2026-02
56966,16205,Mobile,Debit,16.29,CAD,2026-01-23,Success,0,2026-01-23,2026-01
56967,16104,Online,e-Transfer,8.35,CAD,2026-01-12,Success,0,2026-01-12,2026-01
56968,13567,POS,e-Transfer,21.38,CAD,2026-02-15,Success,0,2026-02-15,2026-02
56969,2313,Mobile,Debit,11.14,CAD,2026-03-01,Success,0,2026-03-01,2026-03
56970,2493,Online,e-Transfer,23.24,CAD,2026-01-20,Success,0,2026-01-20,2026-01
56971,2271,Online,e-Transfer,52.29,CAD,2026-03-03,Success,0,2026-03-03,2026-03
56972,6702,Online,e-Transfer,16.49,CAD,2026-02-10,Success,0,2026-02-10,2026-02
56973,7608,POS,Debit,15.64,CAD,2026-03-14,Success,0,2026-03-14,2026-03
56974,8461,Online,Debit,38.37,CAD,2026-03-29,Success,0,2026-03-29,2026-03
56975,11595,POS,e-Transfer,21.73,CAD,2026-03-12,Success,0,2026-03-12,2026-03
56976,5295,POS,e-Transfer,8.59,CAD,2026-01-11,Success,0,2026-01-11,2026-01
56977,16817,Online,e-Transfer,31.32,CAD,2026-03-25,Success,0,2026-03-25,2026-03
56978,17187,Online,Debit,29.82,CAD,2026-01-11,Success,0,2026-01-11,2026-01
56979,6135,POS,Debit,7.64,CAD,2026-02-07,Success,0,2026-02-07,2026-02
56980,13219,POS,Debit,36.33,CAD,2026-01-11,Success,0,2026-01-11,2026-01
56981,1304,POS,Debit,5.67,CAD,2026-01-17,Success,0,2026-01-17,2026-01
56982,5214,POS,e-Transfer,19.04,CAD,2026-02-22,Success,0,2026-02-22,2026-02
56983,7008,Online,Debit,4.42,CAD,2026-01-19,Success,0,2026-01-19,2026-01
56984,11121,Online,e-Transfer,10.92,CAD,2026-01-12,Success,0,2026-01-12,2026-01
56985,14676,Mobile,e-Transfer,17.71,CAD,2026-02-05,Success,0,2026-02-05,2026-02
56986,14756,Online,Debit,4.52,CAD,2026-03-26,Failed,0,2026-03-26,2026-03
56987,15068,POS,Debit,28.77,CAD,2026-03-30,Success,0,2026-03-30,2026-03
56988,3059,Online,e-Transfer,15.69,CAD,2026-02-10,Success,0,2026-02-10,2026-02
56989,1850,Mobile,Debit,9.91,CAD,2026-02-09,Success,0,2026-02-09,2026-02
56990,13703,Mobile,Debit,28.73,CAD,2026-02-15,Success,0,2026-02-15,2026-02
56991,1302,Online,Debit,18.31,CAD,2026-02-09,Success,0,2026-02-09,2026-02
56992,4038,Online,e-Transfer,25.69,CAD,2026-02-09,Success,0,2026-02-09,2026-02
56993,13763,POS,e-Transfer,11.04,CAD,2026-01-20,Success,0,2026-01-20,2026-01
56994,16675,Online,e-Transfer,16.55,CAD,2026-03-16,Success,0,2026-03-16,2026-03
56995,6945,Online,Debit,11.68,CAD,2026-03-15,Success,0,2026-03-15,2026-03
56996,10887,Mobile,e-Transfer,26.6,CAD,2026-01-15,Success,0,2026-01-15,2026-01
56997,10167,Mobile,Debit,71.32,CAD,2026-02-19,Success,0,2026-02-19,2026-02
56998,8569,Mobile,e-Transfer,13.9,CAD,2026-03-10,Success,0,2026-03-10,2026-03
56999,259,Online,e-Transfer,56.23,CAD,2026-03-10,Success,0,2026-03-10,2026-03
57000,17211,POS,Debit,13.65,CAD,2026-01-07,Success,0,2026-01-07,2026-01
57001,2420,Online,Debit,6.86,CAD,2026-01-28,Success,0,2026-01-28,2026-01
57002,15323,Online,e-Transfer,18.16,CAD,2026-02-25,Success,0,2026-02-25,2026-02
57003,11209,Mobile,Debit,8.34,CAD,2026-02-27,Success,0,2026-02-27,2026-02
57004,7933,Online,Debit,13.68,CAD,2026-03-10,Success,0,2026-03-10,2026-03
57005,18537,POS,e-Transfer,12.11,CAD,2026-03-20,Success,0,2026-03-20,2026-03
57006,11117,POS,Debit,15.63,CAD,2026-02-28,Success,0,2026-02-28,2026-02
57007,3333,POS,Debit,13.17,CAD,2026-02-25,Success,0,2026-02-25,2026-02
57008,5887,Online,Debit,22.57,CAD,2026-01-09,Failed,0,2026-01-09,2026-01
57009,19502,Online,Debit,22.8,CAD,2026-03-28,Success,0,2026-03-28,2026-03
57010,4740,Online,Debit,21.88,CAD,2026-02-15,Success,0,2026-02-15,2026-02
57011,3598,Online,Debit,21.21,CAD,2026-01-24,Success,0,2026-01-24,2026-01
57012,5597,Mobile,Debit,55.16,CAD,2026-03-12,Success,0,2026-03-12,2026-03
57013,2315,Mobile,e-Transfer,41.82,CAD,2026-03-30,Success,0,2026-03-30,2026-03
57014,1558,Mobile,Debit,11.82,CAD,2026-03-03,Success,0,2026-03-03,2026-03
57015,15877,Online,Debit,44.35,CAD,2026-03-08,Success,0,2026-03-08,2026-03
57016,1717,POS,e-Transfer,24.75,CAD,2026-02-22,Success,0,2026-02-22,2026-02
57017,9365,Mobile,Debit,17.65,CAD,2026-02-05,Success,0,2026-02-05,2026-02
57018,8015,POS,e-Transfer,8.71,CAD,2026-01-31,Success,0,2026-01-31,2026-01
57019,18712,POS,e-Transfer,12.19,CAD,2026-01-02,Success,0,2026-01-02,2026-01
57020,14362,Mobile,e-Transfer,26.45,CAD,2026-02-12,Success,0,2026-02-12,2026-02
57021,9700,POS,e-Transfer,16.71,CAD,2026-03-03,Success,0,2026-03-03,2026-03
57022,11328,Online,e-Transfer,26.3,CAD,2026-02-25,Success,0,2026-02-25,2026-02
57023,14447,Mobile,e-Transfer,14.45,CAD,2026-03-10,Success,0,2026-03-10,2026-03
57024,15448,Mobile,Debit,15.74,CAD,2026-02-17,Success,0,2026-02-17,2026-02
57025,7804,Online,Debit,4.85,CAD,2026-02-08,Success,0,2026-02-08,2026-02
57026,12710,Online,Debit,90.88,CAD,2026-02-16,Success,0,2026-02-16,2026-02
57027,11922,POS,Debit,21.26,CAD,2026-02-03,Success,0,2026-02-03,2026-02
