transaction_id,customer_id,channel,product,amount,currency,timestamp,status,fraud_flag
64028,6712,POS,Debit,30.11,CAD,2026-02-10,Success,0
64029,9833,Online,Debit,22.43,CAD,2026-03-11,Success,0
64030,1855,POS,e-Transfer,73.76,CAD,2026-02-03,Success,0
64031,16088,POS,Debit,18.06,CAD,2026-01-28,Success,0
64032,1070,Online,Debit,35.41,CAD,2026-01-14,Success,0
64033,9788,Mobile,Debit,125.59,CAD,2026-01-07,Success,0
64034,12020,POS,Debit,37.51,CAD,2026-01-02,Success,0
64035,8539,POS,e-Transfer,14.01,CAD,2026-01-02,Success,0
64036,6590,POS,Debit,12.01,CAD,2026-01-29,Success,0
64037,10415,Online,e-Transfer,15.45,CAD,2026-02-04,Success,0
64038,17213,Mobile,Debit,42.76,CAD,2026-02-15,Success,0
64039,18071,POS,Debit,9.26,CAD,2026-03-22,Success,0
64040,14135,Mobile,e-Transfer,26.76,CAD,2026-03-14,Success,0
64041,7465,POS,e-Transfer,30.24,CAD,2026-01-10,Success,0
64042,9668,POS,Debit,25.06,CAD,2026-01-08,Success,0
64043,9637,Mobile,Debit,35.37,CAD,2026-03-15,Success,0
64044,2699,Mobile,e-Transfer,22.18,CAD,2026-01-22,Success,0
64045,3907,POS,Debit,3.78,CAD,2026-01-22,Success,0
64046,17008,Online,Debit,22.23,CAD,2026-02-15,Success,0
64047,16542,Online,Debit,30.08,CAD,2026-01-23,Success,0
64048,5822,POS,Debit,18.03,CAD,2026-01-28,Success,0
64049,12247,Mobile,e-Transfer,18.79,CAD,2026-01-27,Success,0
64050,12097,Online,e-Transfer,22.28,CAD,2026-03-17,Success,0
64051,12297,Online,Debit,19.85,CAD,2026-03-09,Success,0
64052,2637,Mobile,Debit,34.9,CAD,2026-02-16,Success,0
64053,10232,Online,Debit,24.52,CAD,2026-01-28,Success,0
64054,11053,POS,e-Transfer,12.8,CAD,2026-03-23,Success,0
64055,4191,Online,Debit,12.54,CAD,2026-03-20,Success,0
64056,9493,Mobile,Debit,23.48,CAD,2026-01-02,Success,0
64057,5069,Mobile,Debit,16.68,CAD,2026-03-25,Success,0
64058,19354,Mobile,e-Transfer,27.22,CAD,2026-01-23,Success,0
64059,19417,POS,e-Transfer,16.95,CAD,2026-03-28,Success,0
64060,4213,POS,Debit,9.71,CAD,2026-03-13,Success,0
64061,17864,Online,Debit,4.11,CAD,2026-03-04,Success,0
64062,18757,Online,Debit,23.58,CAD,2026-01-23,Success,0
64063,18328,POS,e-Transfer,22.58,CAD,2026-01-23,Success,0
64064,1443,Online,Debit,11.56,CAD,2026-02-23,Success,0
64065,3990,POS,e-Transfer,21.85,CAD,2026-03-20,Success,0
64066,4903,POS,Debit,11.06,CAD,2026-01-19,Success,0
64067,12087,Mobile,e-Transfer,35.11,CAD,2026-03-24,Success,0
64068,15806,POS,e-Transfer,9.4,CAD,2026-03-18,Success,0
64069,551,POS,Debit,25.81,CAD,2026-01-22,Success,0
64070,10644,POS,Debit,6.39,CAD,2026-01-24,Success,0
64071,10344,Online,e-Transfer,15.16,CAD,2026-03-20,Success,0
64072,10383,Online,Debit,12.17,CAD,2026-02-05,Success,0
64073,19146,POS,Debit,6.36,CAD,2026-01-27,Success,0
64074,13205,POS,e-Transfer,24.5,CAD,2026-01-20,Success,0
64075,10786,POS,Debit,31.48,CAD,2026-02-19,Success,0
64076,14195,Online,Debit,7.62,CAD,2026-02-12,Success,0
64077,17208,Online,Debit,7.06,CAD,2026-02-15,Success,0
64078,1107,POS,Debit,11.48,CAD,2026-02-10,Success,0
64079,16181,Online,e-Transfer,18.22,CAD,2026-03-25,Success,0
64080,16110,POS,Debit,26.29,CAD,2026-02-27,Success,0
64081,18604,Online,e-Transfer,35.84,CAD,2026-02-25,Failed,0
64082,11962,POS,Debit,58.5,CAD,2026-02-09,Success,0
64083,16746,POS,e-Transfer,52.9,CAD,2026-01-17,Success,0
64084,9956,POS,Debit,12.27,CAD,2026-02-10,Success,0
64085,12420,Online,Debit,27.38,CAD,2026-03-11,Success,0
64086,2958,POS,Debit,20.95,CAD,2026-01-07,Success,0
64087,7087,POS,Debit,19.91,CAD,2026-03-22,Success,0
64088,14945,Online,e-Transfer,23.74,CAD,2026-02-13,Success,0
64089,15125,POS,Debit,33.37,CAD,2026-02-06,Success,0
64090,9613,Mobile,Debit,122.42,CAD,2026-02-27,Success,0
64091,6338,POS,Debit,25.05,CAD,2026-03-11,Success,0
64092,464,Online,Debit,15.9,CAD,2026-03-09,Success,0
64093,17763,POS,Debit,6.74,CAD,2026-01-17,Success,0
64094,13485,Online,Debit,24.09,CAD,2026-01-06,Success,0
64095,7508,Mobile,Debit,98.42,CAD,2026-01-11,Success,0
64096,10433,Online,Debit,19.19,CAD,2026-03-10,Success,0
64097,12282,POS,Debit,7.25,CAD,2026-01-25,Success,0
64098,5550,POS,Debit,82.54,CAD,2026-01-16,Success,0
64099,10627,POS,e-Transfer,14.88,CAD,2026-02-04,Success,0
64100,13289,Mobile,Debit,30.49,CAD,2026-01-18,Success,0
64101,7636,POS,e-Transfer,13.02,CAD,2026-01-08,Success,0
64102,14100,Mobile,Debit,8.57,CAD,2026-02-21,Success,0
64103,1796,Mobile,Debit,18.6,CAD,2026-01-06,Success,0
64104,15887,POS,Debit,26.33,CAD,2026-02-07,Success,0
64105,12089,POS,e-Transfer,43.11,CAD,2026-01-28,Success,0
64106,15789,Online,Debit,18.74,CAD,2026-03-02,Success,0
64107,17179,POS,Debit,36.35,CAD,2026-03-24,Success,0
64108,3068,Mobile,Debit,23.95,CAD,2026-02-09,Success,0
64109,11480,POS,Debit,14.08,CAD,2026-03-14,Success,0
64110,12544,Mobile,e-Transfer,42.44,CAD,2026-01-20,Success,0
64111,13391,Online,e-Transfer,13.68,CAD,2026-01-01,Success,0
64112,10630,Online,Debit,64.15,CAD,2026-02-12,Success,0
64113,15890,Online,e-Transfer,12.39,CAD,2026-03-01,Success,0
64114,15665,POS,Debit,33.77,CAD,2026-03-10,Success,0
64115,17109,Online,Debit,10.87,CAD,2026-01-14,Success,0
64116,14232,POS,e-Transfer,24.93,CAD,2026-03-12,Success,0
64117,17617,Mobile,e-Transfer,43.06,CAD,2026-02-24,Success,0
64118,11275,Mobile,Debit,42.99,CAD,2026-03-09,Success,0
64119,540,Online,Debit,11.13,CAD,2026-01-31,Success,0
64120,7000,Online,Debit,118.82,CAD,2026-02-03,Success,0
64121,109,POS,Debit,36.8,CAD,2026-01-16,Success,0
64122,2072,Online,Debit,10.5,CAD,2026-02-21,Success,0
64123,9889,POS,e-Transfer,41.66,CAD,2026-02-28,Success,0
64124,11230,POS,Debit,2.51,CAD,2026-03-26,Success,0
64125,2420,POS,Debit,59.56,CAD,2026-02-18,Success,0
64126,1189,Mobile,e-Transfer,17.17,CAD,2026-02-26,Success,0
64127,6541,Online,e-Transfer,11.32,CAD,2026-02-10,Success,0
64128,15984,Mobile,e-Transfer,11.81,CAD,2026-01-30,Success,0
64129,7595,Mobile,Debit,74.75,CAD,2026-02-18,Success,0
64130,7241,POS,Debit,5.13,CAD,2026-03-01,Success,0
64131,3695,Mobile,Debit,23.24,CAD,2026-02-03,Success,0
64132,11789,Online,e-Transfer,67.63,CAD,2026-02-12,Success,0
64133,16455,POS,e-Transfer,9.78,CAD,2026-01-29,Success,0
64134,8684,Mobile,e-Transfer,35.76,CAD,2026-01-20,Success,0
64135,16858,Online,Debit,136.23,CAD,2026-01-31,Success,0
64136,12274,POS,e-Transfer,41.81,CAD,2026-01-20,Success,0
64137,16163,POS,e-Transfer,15.76,CAD,2026-02-28,Success,0
64138,12312,Online,Debit,10.74,CAD,2026-02-16,Success,0
64139,8661,Online,e-Transfer,31.07,CAD,2026-01-14,Success,0
64140,17845,POS,Debit,41.61,CAD,2026-01-06,Success,0
64141,6526,Mobile,e-Transfer,20.1,CAD,2026-01-24,Success,0
64142,17824,POS,e-Transfer,8.58,CAD,2026-02-18,Success,0
64143,1029,POS,e-Transfer,45.59,CAD,2026-03-17,Success,0
64144,14726,Online,e-Transfer,16.39,CAD,2026-03-26,Success,0
64145,19282,POS,e-Transfer,23.72,CAD,2026-02-24,Success,0
64146,723,Online,e-Transfer,47.09,CAD,2026-03-11,Success,0
64147,15850,POS,e-Transfer,16.94,CAD,2026-02-08,Success,0
64148,19785,POS,Debit,49.79,CAD,2026-01-02,Success,0
64149,19696,Online,e-Transfer,27.59,CAD,2026-01-20,Success,0
64150,19259,Online,Debit,25.15,CAD,2026-02-07,Success,0
64151,18436,POS,e-Transfer,14.07,CAD,2026-03-07,Success,0
64152,9930,Online,Debit,36.24,CAD,2026-01-15,Success,0
64153,10817,POS,e-Transfer,8.37,CAD,2026-02-16,Success,0
64154,6691,Online,Debit,9.37,CAD,2026-03-07,Success,0
64155,8152,Online,e-Transfer,44.34,CAD,2026-01-10,Success,0
64156,6700,POS,Debit,4.22,CAD,2026-01-07,Success,0
64157,9479,POS,e-Transfer,21.05,CAD,2026-01-24,Success,0
64158,14998,POS,Debit,5.61,CAD,2026-01-30,Success,0
64159,1889,Online,e-Transfer,35.69,CAD,2026-01-07,Success,0
64160,8594,Online,e-Transfer,16.19,CAD,2026-03-30,Success,0
64161,18917,Online,e-Transfer,3.76,CAD,2026-02-25,Success,0
64162,8545,POS,e-Transfer,57.21,CAD,2026-03-18,Success,0
64163,17057,Mobile,e-Transfer,12.69,CAD,2026-02-06,Success,0
64164,11077,Mobile,e-Transfer,46.64,CAD,2026-02-18,Success,0
64165,19538,Mobile,Debit,22.04,CAD,2026-02-17,Success,0
64166,16649,Online,e-Transfer,16.03,CAD,2026-03-13,Success,0
64167,1066,POS,e-Transfer,6.98,CAD,2026-03-26,Success,0
64168,13511,POS,e-Transfer,46.86,CAD,2026-02-13,Success,0
64169,11647,Mobile,e-Transfer,11.5,CAD,2026-03-26,Success,0
64170,16591,POS,Debit,65.86,CAD,2026-03-09,Success,0
64171,19886,Mobile,e-Transfer,158.42,CAD,2026-01-06,Success,0
64172,5863,POS,Debit,11.69,CAD,2026-02-22,Success,0
64173,6216,POS,Debit,8.98,CAD,2026-03-24,Success,0
64174,8600,Online,e-Transfer,27.2,CAD,2026-03-04,Success,0
64175,9852,Online,Debit,4.98,CAD,2026-01-16,Success,0
64176,2757,Online,e-Transfer,28.99,CAD,2026-02-18,Success,0
64177,8471,POS,e-Transfer,24.65,CAD,2026-01-07,Success,0
64178,15799,Online,Debit,18.02,CAD,2026-01-25,Success,0
64179,1890,POS,Debit,17.89,CAD,2026-03-23,Success,0
64180,8243,POS,Debit,69.99,CAD,2026-02-08,Success,0
64181,15922,Online,e-Transfer,59.48,CAD,2026-03-15,Success,0
64182,8516,Online,Debit,2.5,CAD,2026-02-19,Success,0
64183,12253,Online,Debit,23.33,CAD,2026-01-30,Success,0
64184,10615,Online,Debit,32.6,CAD,2026-02-28,Success,0
64185,13162,Online,e-Transfer,17.97,CAD,2026-01-11,Success,0
64186,1805,Online,e-Transfer,7.95,CAD,2026-02-14,Success,0
64187,7846,Online,e-Transfer,40.87,CAD,2026-01-13,Success,0
64188,17829,Online,e-Transfer,20.33,CAD,2026-02-05,Success,0
64189,15274,Online,Debit,11.78,CAD,2026-03-12,Success,0
64190,12664,Online,e-Transfer,21.27,CAD,2026-02-07,Success,0
64191,10349,Mobile,Debit,76.09,CAD,2026-03-22,Success,0
64192,1779,POS,Debit,26.76,CAD,2026-01-02,Success,0
64193,2539,Mobile,Debit,18.99,CAD,2026-03-06,Success,0
64194,7804,Mobile,Debit,41.29,CAD,2026-01-30,Success,0
64195,11487,Online,e-Transfer,10.55,CAD,2026-02-27,Success,0
64196,10789,POS,e-Transfer,3.33,CAD,2026-01-11,Success,0
64197,5337,POS,Debit,57.34,CAD,2026-03-04,Success,0
64198,15973,Mobile,e-Transfer,31.45,CAD,2026-03-10,Success,0
64199,11861,POS,Debit,18.39,CAD,2026-03-17,Success,0
64200,6121,POS,Debit,7.44,CAD,2026-03-17,Success,0
64201,5530,Online,e-Transfer,98.73,CAD,2026-01-25,Success,0
64202,7358,Mobile,e-Transfer,33.15,CAD,2026-02-09,Success,0
64203,9155,Mobile,Debit,34.16,CAD,2026-01-07,Success,0
64204,1330,Online,Debit,15.8,CAD,2026-01-08,Success,0
64205,15209,Mobile,Debit,40.6,CAD,2026-02-09,Success,0
64206,11717,Online,Debit,22.46,CAD,2026-02-06,Success,0
64207,4203,Online,Debit,26.85,CAD,2026-03-16,Success,0
64208,5789,Online,Debit,20.74,CAD,2026-01-15,Success,0
64209,17633,Mobile,e-Transfer,15.68,CAD,2026-01-24,Success,0
64210,13698,POS,Debit,6.62,CAD,2026-01-29,Success,0
64211,16444,Online,e-Transfer,14.97,CAD,2026-02-22,Success,0
64212,3214,POS,e-Transfer,13.99,CAD,2026-03-22,Success,0
64213,118,POS,Debit,11.41,CAD,2026-01-19,Success,0
64214,6824,Mobile,e-Transfer,17.04,CAD,2026-03-04,Success,0
64215,286,Mobile,e-Transfer,14.77,CAD,2026-03-21,Success,0
64216,8211,Online,Debit,21.08,CAD,2026-01-02,Success,0
64217,17390,POS,e-Transfer,46.38,CAD,2026-01-05,Success,0
64218,6746,Mobile,Debit,7.32,CAD,2026-03-16,Success,0
64219,5690,Online,Debit,30.47,CAD,2026-01-03,Success,0
64220,5110,Online,e-Transfer,9.45,CAD,2026-01-27,Success,0
64221,7208,Mobile,e-Transfer,6.98,CAD,2026-03-22,Success,0
64222,11529,Online,Debit,54.7,CAD,2026-01-04,Success,0
64223,8313,POS,e-Transfer,8.07,CAD,2026-03-13,Success,0
64224,10862,Online,Debit,17.83,CAD,2026-01-12,Success,0
64225,6508,Online,Debit,27.07,CAD,2026-02-08,Success,0
64226,14541,POS,Debit,10.23,CAD,2026-03-24,Success,0
64227,15182,POS,Debit,19.33,CAD,2026-01-18,Success,0
64228,19855,Mobile,e-Transfer,28.47,CAD,2026-01-12,Success,0
64229,2594,POS,e-Transfer,18.0,CAD,2026-01-21,Success,0
64230,5950,Online,e-Transfer,44.31,CAD,2026-02-03,Success,0
64231,6474,Mobile,Debit,13.11,CAD,2026-03-04,Success,0
64232,14997,POS,Debit,42.18,CAD,2026-03-12,Success,0
64233,5337,POS,Debit,29.09,CAD,2026-02-11,Success,0
64234,12965,Mobile,e-Transfer,31.82,CAD,2026-02-17,Success,0
64235,2580,POS,Debit,47.99,CAD,2026-03-29,Success,0
64236,9325,POS,Debit,21.15,CAD,2026-03-28,Success,0
64237,16583,POS,e-Transfer,63.99,CAD,2026-02-22,Success,0
64238,402,Mobile,Debit,18.3,CAD,2026-03-25,Success,0
64239,12472,Online,Debit,23.4,CAD,2026-03-15,Success,0
64240,17,POS,e-Transfer,16.61,CAD,2026-03-16,Success,0
64241,19399,Mobile,e-Transfer,14.28,CAD,2026-03-14,Success,0
64242,14492,Online,Debit,4.63,CAD,2026-02-28,Success,0
64243,1045,POS,Debit,15.22,CAD,2026-03-13,Success,0
64244,5231,POS,Debit,21.5,CAD,2026-02-25,Success,0
64245,9268,Mobile,Debit,73.07,CAD,2026-02-03,Success,0
64246,7441,POS,Debit,8.67,CAD,2026-03-16,Success,0
64247,17190,Online,Debit,26.34,CAD,2026-01-06,Success,0
64248,12673,Mobile,e-Transfer,38.04,CAD,2026-01-12,Success,0
64249,15265,Mobile,e-Transfer,58.25,CAD,2026-02-05,Success,0
64250,9055,Mobile,Debit,82.2,CAD,2026-03-27,Success,0
64251,11352,Mobile,Debit,45.09,CAD,2026-01-30,Success,0
64252,9647,Online,Debit,12.96,CAD,2026-03-07,Success,0
64253,2629,Online,e-Transfer,8.16,CAD,2026-02-07,Success,0
64254,9386,Mobile,Debit,3.77,CAD,2026-03-19,Success,0
64255,10346,Mobile,Debit,21.83,CAD,2026-03-17,Success,0
64256,18278,POS,Debit,3.1,CAD,2026-03-12,Success,0
64257,16706,POS,Debit,29.93,CAD,2026-03-25,Success,0
64258,18748,POS,e-Transfer,44.44,CAD,2026-03-17,Success,0
64259,4204,Mobile,e-Transfer,9.53,CAD,2026-01-11,Success,0
64260,18213,Online,Debit,7.35,CAD,2026-01-02,Success,0
64261,19965,Online,e-Transfer,9.07,CAD,2026-01-17,Success,0
64262,18973,POS,e-Transfer,4.7,CAD,2026-02-28,Success,0
64263,11234,Online,e-Transfer,40.83,CAD,2026-02-09,Success,0
64264,6719,POS,e-Transfer,4.29,CAD,2026-03-26,Success,0
64265,17935,POS,e-Transfer,10.65,CAD,2026-01-15,Success,0
64266,238,Online,Debit,2.69,CAD,2026-02-14,Success,0
64267,9225,POS,Debit,71.27,CAD,2026-01-18,Success,0
64268,10576,Online,e-Transfer,7.1,CAD,2026-01-29,Success,0
64269,121,Mobile,Debit,27.02,CAD,2026-02-11,Success,0
64270,11273,Mobile,e-Transfer,23.52,CAD,2026-01-08,Success,0
64271,16568,Mobile,e-Transfer,24.93,CAD,2026-03-18,Success,0
64272,11924,POS,Debit,11.39,CAD,2026-01-16,Success,0
64273,13177,POS,e-Transfer,4.5,CAD,2026-03-29,Success,0
64274,18178,Mobile,e-Transfer,40.81,CAD,2026-01-07,Success,0
64275,13057,POS,e-Transfer,16.98,CAD,2026-03-23,Success,0
64276,15356,POS,e-Transfer,26.22,CAD,2026-01-18,Success,0
64277,330,Mobile,e-Transfer,14.62,CAD,2026-01-01,Success,0
64278,10711,Online,Debit,27.13,CAD,2026-02-13,Success,0
64279,4918,Mobile,e-Transfer,54.35,CAD,2026-02-23,Success,0
64280,13330,POS,e-Transfer,42.85,CAD,2026-02-28,Success,0
64281,17688,POS,Debit,8.29,CAD,2026-02-15,Success,0
64282,7382,Online,Debit,53.38,CAD,2026-01-07,Success,0
64283,15636,Online,Debit,46.56,CAD,2026-01-21,Success,0
64284,13309,Online,Debit,13.65,CAD,2026-03-01,Success,0
64285,16267,POS,Debit,36.51,CAD,2026-03-07,Success,0
64286,9545,Mobile,e-Transfer,23.45,CAD,2026-01-09,Success,0
64287,5839,Online,Debit,25.59,CAD,2026-03-15,Success,0
64288,2748,POS,e-Transfer,15.69,CAD,2026-03-18,Success,0
64289,6581,Online,Debit,18.94,CAD,2026-02-05,Success,0
64290,16390,POS,Debit,15.28,CAD,2026-03-11,Success,0
64291,7649,Online,Debit,5.01,CAD,2026-03-26,Success,0
64292,1664,POS,e-Transfer,8.77,CAD,2026-03-08,Success,0
64293,15886,Mobile,Debit,38.4,CAD,2026-02-13,Success,0
64294,386,POS,Debit,30.16,CAD,2026-01-17,Success,0
64295,5652,Online,e-Transfer,10.98,CAD,2026-01-17,Success,0
64296,11114,POS,Debit,22.79,CAD,2026-03-27,Success,0
64297,7440,Online,Debit,25.02,CAD,2026-02-26,Success,0
64298,15555,POS,e-Transfer,46.66,CAD,2026-03-16,Success,0
64299,2974,Online,Debit,7.57,CAD,2026-02-03,Success,0
64300,6615,Online,Debit,36.46,CAD,2026-01-08,Success,0
64301,15463,Online,Debit,51.4,CAD,2026-01-26,Success,0
64302,7161,Online,Debit,14.7,CAD,2026-01-05,Success,0
64303,16599,Mobile,e-Transfer,22.19,CAD,2026-02-19,Success,0
64304,6221,POS,e-Transfer,68.8,CAD,2026-02-14,Success,0
64305,14720,Online,Debit,16.48,CAD,2026-01-25,Success,0
64306,10030,Online,e-Transfer,18.58,CAD,2026-02-15,Success,0
64307,14231,Online,Debit,110.59,CAD,2026-01-04,Success,0
64308,837,Online,Debit,19.34,CAD,2026-01-04,Success,0
64309,4601,Mobile,Debit,19.54,CAD,2026-02-06,Success,0
64310,18166,POS,Debit,83.85,CAD,2026-03-09,Success,0
64311,12183,Mobile,Debit,26.81,CAD,2026-03-19,Success,0
64312,4559,Online,e-Transfer,12.81,CAD,2026-02-13,Success,0
64313,18583,Mobile,e-Transfer,32.38,CAD,2026-02-28,Success,0
64314,11399,Mobile,Debit,15.48,CAD,2026-02-28,Success,0
64315,2987,POS,e-Transfer,14.71,CAD,2026-02-18,Success,0
64316,1214,POS,e-Transfer,95.26,CAD,2026-02-14,Success,0
64317,3430,POS,Debit,9.52,CAD,2026-01-26,Success,0
64318,369,POS,e-Transfer,31.4,CAD,2026-03-14,Success,0
64319,8364,POS,Debit,52.73,CAD,2026-02-14,Success,0
64320,11334,POS,Debit,25.43,CAD,2026-01-13,Success,0
64321,8912,POS,Debit,7.77,CAD,2026-01-08,Success,0
64322,6714,Mobile,e-Transfer,29.47,CAD,2026-02-07,Success,0
64323,12971,POS,Debit,13.52,CAD,2026-02-16,Success,0
64324,3328,Online,Debit,20.08,CAD,2026-03-13,Success,0
64325,17830,Mobile,Debit,6.12,CAD,2026-01-05,Success,0
64326,8348,Online,Debit,42.27,CAD,2026-02-22,Success,0
64327,11449,POS,Debit,3.27,CAD,2026-01-24,Success,0
64328,4809,Online,Debit,5.74,CAD,2026-03-19,Success,0
64329,15321,Mobile,e-Transfer,22.3,CAD,2026-02-08,Success,0
64330,3674,Online,e-Transfer,20.91,CAD,2026-01-04,Success,0
64331,15597,Online,e-Transfer,47.61,CAD,2026-02-19,Success,0
64332,1882,POS,Debit,65.0,CAD,2026-01-14,Success,0
64333,7613,POS,Debit,20.86,CAD,2026-03-05,Success,0
64334,1527,Mobile,e-Transfer,52.02,CAD,2026-03-29,Success,0
64335,19781,Mobile,e-Transfer,21.25,CAD,2026-03-25,Success,0
64336,4031,POS,Debit,77.81,CAD,2026-03-25,Success,0
64337,6993,Online,e-Transfer,1.94,CAD,2026-02-24,Success,0
64338,1818,Mobile,Debit,6.78,CAD,2026-02-09,Success,0
64339,8695,POS,e-Transfer,30.59,CAD,2026-03-30,Success,0
64340,10091,Online,Debit,30.52,CAD,2026-02-16,Success,0
64341,457,POS,e-Transfer,19.84,CAD,2026-03-23,Success,0
64342,4788,POS,Debit,6.0,CAD,2026-02-02,Success,0
64343,7028,POS,Debit,58.7,CAD,2026-01-19,Success,0
64344,9158,Online,Debit,56.09,CAD,2026-03-22,Success,0
64345,14212,Online,Debit,10.24,CAD,2026-02-01,Failed,0
64346,8449,POS,Debit,16.6,CAD,2026-03-10,Success,0
64347,17542,Mobile,e-Transfer,11.27,CAD,2026-01-01,Success,0
64348,17336,POS,e-Transfer,35.63,CAD,2026-01-13,Success,0
64349,9964,POS,Debit,30.27,CAD,2026-01-20,Success,0
64350,15232,POS,e-Transfer,20.07,CAD,2026-02-01,Success,0
64351,14680,Mobile,Debit,51.05,CAD,2026-03-01,Success,0
64352,4522,Online,e-Transfer,4.73,CAD,2026-02-15,Success,0
64353,11401,POS,Debit,10.91,CAD,2026-02-08,Success,0
64354,849,Online,Debit,5.32,CAD,2026-01-16,Success,0
64355,19498,Online,Debit,29.59,CAD,2026-03-06,Success,0
64356,18168,POS,Debit,13.95,CAD,2026-01-16,Success,0
64357,8974,Mobile,e-Transfer,11.04,CAD,2026-01-21,Success,0
64358,5988,Mobile,e-Transfer,5.58,CAD,2026-03-04,Failed,0
64359,5293,Mobile,e-Transfer,16.51,CAD,2026-03-01,Success,0
64360,289,Online,e-Transfer,28.87,CAD,2026-01-19,Success,0
64361,18324,Online,Debit,30.3,CAD,2026-02-27,Success,0
64362,13474,POS,Debit,24.44,CAD,2026-01-27,Success,0
64363,19796,POS,Debit,39.42,CAD,2026-02-01,Success,0
64364,16707,POS,e-Transfer,25.12,CAD,2026-01-16,Success,0
64365,7851,POS,e-Transfer,7.72,CAD,2026-02-09,Success,0
64366,2783,POS,Debit,2.46,CAD,2026-02-13,Success,0
64367,12455,POS,Debit,4.39,CAD,2026-03-28,Success,0
64368,12373,POS,e-Transfer,9.26,CAD,2026-02-10,Success,0
64369,12076,Mobile,e-Transfer,20.05,CAD,2026-03-02,Success,0
64370,14209,POS,Debit,7.22,CAD,2026-02-03,Success,0
64371,865,Mobile,Debit,8.92,CAD,2026-02-13,Success,0
64372,4554,Online,Debit,17.67,CAD,2026-02-07,Success,0
64373,8056,Mobile,Debit,47.73,CAD,2026-02-15,Success,0
64374,16756,Online,Debit,13.54,CAD,2026-03-29,Success,0
64375,5338,Online,e-Transfer,129.72,CAD,2026-02-13,Success,0
64376,12547,Online,e-Transfer,6.05,CAD,2026-01-24,Success,0
64377,1998,Online,Debit,9.48,CAD,2026-01-24,Success,0
64378,7816,Online,e-Transfer,33.96,CAD,2026-01-20,Success,0
64379,19248,Online,Debit,5.17,CAD,2026-01-19,Success,0
64380,7538,Mobile,Debit,28.99,CAD,2026-02-24,Success,0
64381,16041,Mobile,Debit,9.63,CAD,2026-02-02,Success,0
64382,14137,Online,e-Transfer,58.53,CAD,2026-02-18,Success,0
64383,5461,Mobile,e-Transfer,36.89,CAD,2026-01-08,Success,0
64384,12122,Online,Debit,34.82,CAD,2026-01-02,Success,0
64385,14158,POS,Debit,6.56,CAD,2026-02-15,Success,0
64386,2532,POS,Debit,13.56,CAD,2026-03-20,Success,0
64387,11548,Mobile,Debit,55.05,CAD,2026-02-23,Success,0
64388,4444,Online,e-Transfer,23.7,CAD,2026-03-13,Success,0
64389,14677,POS,Debit,31.32,CAD,2026-01-12,Success,0
64390,1398,Online,e-Transfer,121.62,CAD,2026-02-23,Success,0
64391,13294,Online,Debit,5.71,CAD,2026-03-03,Success,0
64392,16166,Mobile,Debit,132.17,CAD,2026-01-24,Success,0
64393,17826,Online,e-Transfer,13.9,CAD,2026-03-23,Success,0
64394,2881,Mobile,e-Transfer,14.54,CAD,2026-02-11,Success,0
64395,4378,POS,e-Transfer,10.48,CAD,2026-01-08,Success,0
64396,1267,Online,Debit,60.9,CAD,2026-02-25,Success,0
64397,2838,Mobile,e-Transfer,25.97,CAD,2026-03-06,Success,0
64398,9647,Mobile,e-Transfer,40.62,CAD,2026-02-11,Success,0
64399,9199,Online,e-Transfer,35.56,CAD,2026-01-04,Success,0
64400,4829,Mobile,Debit,47.54,CAD,2026-02-11,Success,0
64401,19301,Online,Debit,25.54,CAD,2026-01-03,Success,0
64402,16612,Online,Debit,14.23,CAD,2026-01-05,Success,0
64403,18770,POS,e-Transfer,21.83,CAD,2026-01-24,Success,0
64404,11250,Mobile,Debit,14.36,CAD,2026-02-05,Success,0
64405,18302,Mobile,e-Transfer,27.69,CAD,2026-02-14,Success,0
64406,16498,Mobile,e-Transfer,37.26,CAD,2026-02-11,Success,0
64407,2152,POS,e-Transfer,49.12,CAD,2026-02-14,Success,0
64408,16812,POS,e-Transfer,20.56,CAD,2026-02-19,Success,0
64409,4599,POS,e-Transfer,12.57,CAD,2026-02-26,Success,0
64410,19763,Online,e-Transfer,25.34,CAD,2026-01-29,Success,0
64411,18329,Mobile,e-Transfer,8.85,CAD,2026-02-08,Success,0
64412,17341,Online,Debit,22.59,CAD,2026-01-30,Success,0
64413,8337,Online,Debit,15.14,CAD,2026-02-08,Success,0
64414,7889,Mobile,Debit,73.08,CAD,2026-01-15,Success,0
64415,14009,Online,Debit,9.82,CAD,2026-02-02,Success,0
64416,12966,Online,Debit,32.72,CAD,2026-03-26,Success,0
64417,14917,POS,Debit,19.16,CAD,2026-02-23,Success,0
64418,6693,Mobile,Debit,18.25,CAD,2026-02-22,Success,0
64419,2283,Mobile,Debit,44.36,CAD,2026-01-18,Success,0
64420,14411,POS,Debit,8.3,CAD,2026-01-30,Success,0
64421,5740,POS,e-Transfer,47.39,CAD,2026-01-03,Success,0
64422,12220,Mobile,Debit,7.29,CAD,2026-01-22,Success,0
64423,2343,POS,e-Transfer,18.65,CAD,2026-03-22,Success,0
64424,19118,POS,Debit,11.82,CAD,2026-03-25,Success,0
64425,14495,Mobile,Debit,4.37,CAD,2026-01-18,Success,0
64426,5873,Online,Debit,32.22,CAD,2026-01-21,Success,0
64427,16431,POS,Debit,33.83,CAD,2026-01-25,Success,0
64428,6048,Online,Debit,9.32,CAD,2026-02-11,Success,0
64429,6507,POS,e-Transfer,24.41,CAD,2026-03-09,Success,0
